objid,map_type,map_name,hash_id,name,fieldarea,region,scale,equip,map_static,korok_id,korok_type,pos,drop.type,drop.value
7891,MainField,A-6,0x6648348170d0e01d,Enemy_LikeLike_Electric_RagdollShort,Surface21,Gerudo Canyon,0,,0,,,"[-4658.89, 143.16, 1991.05]",Table,['Gerudo']
10787,MainField,A-7,0x4a6a2fb492c712dc,Enemy_LikeLike_Electric_RagdollShort,Surface21,Gerudo Canyon,0,,0,,,"[-4938.4, 152.18, 2156.9]",Table,['Gerudo']
35343,MainField,B-6,0xc10f5efa3838e10e,Enemy_LikeLike_Electric,Surface4,Gerudo Highlands,0,,0,,,"[-3712.01, 392.4, 1714.95]",Table,['Gerudo']
63761,MainField,C-5,0xc2052f6fcd9cc77f,Enemy_LikeLike_Electric,Surface80,Lindor's Brow,0,,0,,,"[-2671.96, 212.05, 245.57]",Table,['Default']
63762,MainField,C-5,0xb64f9780fc326a5e,Enemy_LikeLike_Electric,Surface80,Gerudo Highlands,0,,0,,,"[-2825.31, 134.14, 388.97]",Table,['Default']
94794,MainField,D-6,0x60e77ae83b3d5670,Enemy_LikeLike_Electric,Surface46,Hyrule Field,0,,0,,,"[-1454.34, 235.1, 1641.47]",Table,['Default']
109113,MainField,E-4,0x460fb68af58028cd,Enemy_LikeLike_Electric,Surface79,Lookout Landing,0,,0,,,"[-446.86, 139.88, -1076.64]",Table,['Castle']
109114,MainField,E-4,0x1faa173236b89259,Enemy_LikeLike_Electric,Surface79,Lookout Landing,0,,0,,,"[-425, 140.5, -1087]",Table,['Castle']
137372,MainField,F-2,0x11d0f6d387a6b165,Enemy_LikeLike_Electric_RagdollShort,Surface8,Thyphlo Ruins,0,,0,,,"[737.16, 283.92, -2263.25]",Table,['Korok']
196343,MainField,G-7,0x82df1d2cece5500b,Enemy_LikeLike_Electric,Surface104,Rabella Wetlands,0,,0,,,"[1759.31, 386.58, 2810.71]",Table,['Seeker']
229955,MainField,H-7,0x28ce0343597b10d2,Enemy_LikeLike_Electric,Surface61,Rabella Wetlands,0,,0,,,"[2277.27, 264.55, 2658.41]",Table,['Seeker']
230952,MainField,H-7,0x99a74b45551f148f,Enemy_LikeLike_Electric,Surface13,Rabella Wetlands,0,,0,,,"[2555.16, 180.2, 2201.91]",Table,['Seeker']
255428,MainField,I-5,0x38a0cdec04bc721d,Enemy_LikeLike_Electric,Surface68,Upland Zorana,0,,0,,,"[3476.73, 140.85, 542.77]",Table,['Zora']
